x,y,z,target,target_name
-9.27,12.18,43.57,1.0,yaw
-9.27,12.18,43.57,1.0,yaw
-9.27,12.18,43.57,1.0,yaw
-10.09,11.45,43.47,1.0,yaw
-10.09,11.45,43.47,1.0,yaw
-10.09,11.45,43.47,1.0,yaw
-10.73,10.82,43.47,1.0,yaw
-10.73,10.82,43.47,1.0,yaw
-10.73,10.82,43.47,1.0,yaw
-11.18,10.0,43.37,1.0,yaw
-11.18,10.0,43.37,1.0,yaw
-11.18,10.0,43.37,1.0,yaw
-11.55,9.45,43.37,1.0,yaw
-11.55,9.45,43.37,1.0,yaw
-11.55,9.45,43.37,1.0,yaw
-11.91,8.73,43.47,1.0,yaw
-11.91,8.73,43.47,1.0,yaw
-11.91,8.73,43.47,1.0,yaw
-12.27,7.91,43.47,1.0,yaw
-12.27,7.91,43.47,1.0,yaw
-12.27,7.91,43.47,1.0,yaw
-12.64,7.09,43.37,1.0,yaw
-12.64,7.09,43.37,1.0,yaw
-12.64,7.09,43.37,1.0,yaw
-12.82,6.09,43.57,1.0,yaw
-12.82,6.09,43.57,1.0,yaw
-12.82,6.09,43.57,1.0,yaw
-13.09,5.27,43.78,1.0,yaw
-13.09,5.27,43.78,1.0,yaw
-13.09,5.27,43.78,1.0,yaw
-13.18,4.55,43.78,1.0,yaw
-13.18,4.55,43.88,1.0,yaw
-13.18,4.55,43.88,1.0,yaw
-13.18,4.55,43.88,1.0,yaw
-13.36,4.18,43.98,1.0,yaw
-13.36,4.18,43.98,1.0,yaw
-13.36,4.18,43.98,1.0,yaw
-13.55,3.55,43.88,1.0,yaw
-13.55,3.55,43.88,1.0,yaw
-13.55,3.55,43.88,1.0,yaw
-13.73,2.91,43.88,1.0,yaw
-13.73,2.91,43.88,1.0,yaw
-13.73,2.91,43.88,1.0,yaw
-13.64,2.36,43.98,1.0,yaw
-13.64,2.36,43.98,1.0,yaw
-13.64,2.36,43.98,1.0,yaw
-13.82,2.09,43.98,1.0,yaw
-13.82,2.09,43.98,1.0,yaw
-13.82,2.09,43.98,1.0,yaw
-13.91,1.55,44.08,1.0,yaw
-13.91,1.55,44.08,1.0,yaw
-13.91,1.55,44.08,1.0,yaw
-14.0,1.18,43.98,1.0,yaw
-14.0,1.18,43.98,1.0,yaw
-14.0,1.18,43.98,1.0,yaw
-14.0,0.91,43.88,1.0,yaw
-14.0,0.91,43.88,1.0,yaw
-14.0,0.91,43.88,1.0,yaw
-14.0,0.91,43.88,1.0,yaw
-14.09,0.73,43.98,1.0,yaw
-14.09,0.73,43.98,1.0,yaw
-14.09,0.73,43.98,1.0,yaw
-14.27,0.27,43.88,1.0,yaw
-14.27,0.27,43.88,1.0,yaw
-14.27,0.27,43.88,1.0,yaw
-14.27,0.0,43.78,1.0,yaw
-14.27,0.0,43.78,1.0,yaw
-14.27,0.0,43.78,1.0,yaw
-14.18,-0.18,43.78,1.0,yaw
-14.18,-0.18,43.78,1.0,yaw
-14.18,-0.18,43.78,1.0,yaw
-14.27,-0.45,43.88,1.0,yaw
-14.27,-0.45,43.88,1.0,yaw
-14.27,-0.45,43.88,1.0,yaw
-14.18,-0.45,43.88,1.0,yaw
-14.18,-0.45,43.88,1.0,yaw
-14.18,-0.45,43.88,1.0,yaw
-14.27,-0.55,43.88,1.0,yaw
-14.27,-0.55,43.88,1.0,yaw
-14.27,-0.55,43.88,1.0,yaw
-14.18,-0.55,43.88,1.0,yaw
-14.18,-0.55,43.88,1.0,yaw
-14.18,-0.55,43.88,1.0,yaw
-14.18,-0.55,43.78,1.0,yaw
-14.18,-0.55,43.78,1.0,yaw
-14.18,-0.55,43.78,1.0,yaw
-14.18,-0.45,43.88,1.0,yaw
-14.18,-0.45,43.88,1.0,yaw
-14.18,-0.45,43.88,1.0,yaw
-14.27,-0.18,43.88,1.0,yaw
-14.27,-0.18,43.88,1.0,yaw
-14.27,-0.18,43.88,1.0,yaw
-14.18,0.64,43.88,1.0,yaw
-14.18,0.64,43.88,1.0,yaw
-14.18,0.64,43.88,1.0,yaw
-13.91,1.73,43.98,1.0,yaw
-13.91,1.73,43.98,1.0,yaw
-13.91,1.73,43.98,1.0,yaw
-13.64,3.09,43.98,1.0,yaw
-13.64,3.09,43.98,1.0,yaw
-13.64,3.09,43.98,1.0,yaw
-13.18,4.27,43.98,1.0,yaw
-13.18,4.27,43.98,1.0,yaw
-13.18,4.27,43.98,1.0,yaw
-12.82,5.36,43.78,1.0,yaw
-12.82,5.36,43.78,1.0,yaw
-12.82,5.36,43.78,1.0,yaw
-12.36,6.64,43.57,1.0,yaw
-12.36,6.64,43.57,1.0,yaw
-12.36,6.64,43.57,1.0,yaw
-11.64,8.27,43.57,1.0,yaw
-11.64,8.27,43.57,1.0,yaw
-11.64,8.27,43.57,1.0,yaw
-11.64,8.27,43.57,1.0,yaw
-10.73,9.73,43.37,1.0,yaw
-10.73,9.73,43.37,1.0,yaw
-10.73,9.73,43.37,1.0,yaw
-9.27,11.18,43.57,1.0,yaw
-9.27,11.18,43.57,1.0,yaw
-9.27,11.18,43.57,1.0,yaw
-7.55,12.55,43.78,1.0,yaw
-7.55,12.55,43.78,1.0,yaw
-7.55,12.55,43.78,1.0,yaw
-5.82,13.45,43.88,1.0,yaw
-5.82,13.45,43.88,1.0,yaw
-5.82,13.45,43.88,1.0,yaw
-4.0,14.0,44.08,1.0,yaw
-4.0,14.0,44.08,1.0,yaw
-4.0,14.0,44.08,1.0,yaw
-2.45,14.36,44.29,1.0,yaw
-2.45,14.36,44.29,1.0,yaw
-2.45,14.36,44.29,1.0,yaw
-0.91,14.27,44.18,1.0,yaw
-0.91,14.27,44.18,1.0,yaw
-0.91,14.27,44.18,1.0,yaw
0.55,14.18,44.39,1.0,yaw
0.55,14.18,44.39,1.0,yaw
0.55,14.18,44.39,1.0,yaw
0.55,14.18,44.39,1.0,yaw
2.09,14.0,44.49,1.0,yaw
2.09,14.0,44.49,1.0,yaw
2.09,14.0,44.49,1.0,yaw
3.55,13.36,44.49,1.0,yaw
3.55,13.36,44.49,1.0,yaw
3.55,13.36,44.49,1.0,yaw
5.27,12.73,44.59,1.0,yaw
5.27,12.73,44.59,1.0,yaw
5.27,12.73,44.59,1.0,yaw
6.82,11.91,44.69,1.0,yaw
6.82,11.91,44.69,1.0,yaw
6.82,11.91,44.69,1.0,yaw
6.82,11.91,44.69,1.0,yaw
8.18,10.82,44.59,1.0,yaw
8.18,10.82,44.59,1.0,yaw
8.18,10.82,44.59,1.0,yaw
9.36,9.73,44.59,1.0,yaw
9.36,9.73,44.59,1.0,yaw
9.36,9.73,44.59,1.0,yaw
10.45,8.55,44.59,1.0,yaw
10.45,8.55,44.59,1.0,yaw
10.45,8.55,44.59,1.0,yaw
10.45,8.55,44.59,1.0,yaw
11.55,7.18,44.59,1.0,yaw
11.55,7.18,44.59,1.0,yaw
11.55,7.18,44.59,1.0,yaw
12.45,5.73,44.49,1.0,yaw
12.45,5.73,44.49,1.0,yaw
12.45,5.73,44.49,1.0,yaw
13.09,4.36,44.39,1.0,yaw
13.09,4.36,44.39,1.0,yaw
13.09,4.36,44.39,1.0,yaw
13.82,2.91,44.39,1.0,yaw
13.82,2.91,44.39,1.0,yaw
13.82,2.91,44.39,1.0,yaw
13.82,2.91,44.39,1.0,yaw
14.18,1.55,44.29,1.0,yaw
14.18,1.55,44.29,1.0,yaw
14.18,1.55,44.29,1.0,yaw
14.45,0.27,44.18,1.0,yaw
14.45,0.27,44.18,1.0,yaw
14.45,0.27,44.18,1.0,yaw
14.64,-1.0,44.18,1.0,yaw
14.64,-1.0,44.18,1.0,yaw
14.64,-1.0,44.18,1.0,yaw
14.82,-1.91,44.08,1.0,yaw
14.82,-1.91,44.08,1.0,yaw
14.82,-1.91,44.08,1.0,yaw
14.82,-2.91,44.08,1.0,yaw
14.82,-2.91,44.08,1.0,yaw
14.82,-2.91,44.08,1.0,yaw
14.82,-2.91,44.08,1.0,yaw
14.73,-3.73,44.08,1.0,yaw
14.73,-3.73,44.08,1.0,yaw
14.73,-3.73,44.08,1.0,yaw
14.73,-3.73,44.08,1.0,yaw
14.73,-3.73,44.08,1.0,yaw
14.73,-3.73,44.08,1.0,yaw
14.82,-4.0,43.98,1.0,yaw
14.82,-4.0,43.98,1.0,yaw
14.82,-4.0,43.98,1.0,yaw
14.73,-4.09,43.98,1.0,yaw
14.73,-4.09,43.98,1.0,yaw
14.73,-4.09,43.98,1.0,yaw
14.73,-4.18,44.08,1.0,yaw
14.73,-4.18,44.08,1.0,yaw
14.73,-4.18,44.08,1.0,yaw
14.82,-4.18,43.98,1.0,yaw
14.82,-4.18,43.98,1.0,yaw
14.82,-4.18,43.98,1.0,yaw
14.91,-3.91,43.98,1.0,yaw
14.91,-3.91,43.98,1.0,yaw
14.91,-3.91,43.98,1.0,yaw
15.0,-2.18,44.08,1.0,yaw
15.0,-2.18,44.08,1.0,yaw
15.0,-2.18,44.08,1.0,yaw
14.55,0.18,44.18,1.0,yaw
14.55,0.18,44.18,1.0,yaw
14.55,0.18,44.18,1.0,yaw
14.55,0.18,44.18,1.0,yaw
14.09,2.45,44.29,1.0,yaw
14.09,2.45,44.29,1.0,yaw
14.09,2.45,44.29,1.0,yaw
13.18,4.73,44.39,1.0,yaw
13.18,4.73,44.39,1.0,yaw
13.18,4.73,44.39,1.0,yaw
12.18,6.55,44.39,1.0,yaw
12.18,6.55,44.39,1.0,yaw
12.18,6.55,44.39,1.0,yaw
12.18,6.55,44.39,1.0,yaw
11.09,8.0,44.49,1.0,yaw
11.09,8.0,44.49,1.0,yaw
11.09,8.0,44.49,1.0,yaw
9.91,9.55,44.39,1.0,yaw
9.91,9.55,44.39,1.0,yaw
9.91,9.55,44.39,1.0,yaw
8.55,10.73,44.59,1.0,yaw
8.55,10.73,44.59,1.0,yaw
8.55,10.73,44.59,1.0,yaw
6.73,11.91,44.49,1.0,yaw
6.73,11.91,44.49,1.0,yaw
6.73,11.91,44.49,1.0,yaw
6.73,11.91,44.49,1.0,yaw
4.91,13.09,44.49,1.0,yaw
4.91,13.09,44.49,1.0,yaw
4.91,13.09,44.49,1.0,yaw
3.09,13.73,44.49,1.0,yaw
3.09,13.73,44.49,1.0,yaw
3.09,13.73,44.49,1.0,yaw
1.18,14.27,44.39,1.0,yaw
1.18,14.27,44.39,1.0,yaw
1.18,14.27,44.39,1.0,yaw
-0.73,14.36,44.29,1.0,yaw
-0.73,14.36,44.29,1.0,yaw
-0.73,14.36,44.29,1.0,yaw
-0.73,14.36,44.29,1.0,yaw
-2.82,14.27,44.18,1.0,yaw
-2.82,14.27,44.18,1.0,yaw
-2.82,14.27,44.18,1.0,yaw
-4.73,13.91,43.98,1.0,yaw
-4.73,13.91,43.98,1.0,yaw
-4.73,13.91,43.98,1.0,yaw
-6.36,13.18,43.98,1.0,yaw
-6.36,13.18,43.98,1.0,yaw
-6.36,13.18,43.98,1.0,yaw
-8.0,12.27,43.78,1.0,yaw
-8.0,12.27,43.78,1.0,yaw
-8.0,12.27,43.78,1.0,yaw
-9.09,11.45,43.67,1.0,yaw
-9.09,11.45,43.67,1.0,yaw
-9.09,11.45,43.67,1.0,yaw
-9.73,10.73,43.67,1.0,yaw
-9.73,10.73,43.67,1.0,yaw
-9.73,10.73,43.67,1.0,yaw
-10.27,10.0,43.78,1.0,yaw
-10.27,10.0,43.78,1.0,yaw
-10.27,10.0,43.78,1.0,yaw
-11.45,8.64,43.57,1.0,yaw
-11.45,8.64,43.57,1.0,yaw
-11.45,8.64,43.57,1.0,yaw
-11.91,7.36,43.78,1.0,yaw
-11.91,7.36,43.78,1.0,yaw
-11.91,7.36,43.78,1.0,yaw
-12.55,6.09,43.78,1.0,yaw
-12.55,6.09,43.88,1.0,yaw
-12.55,6.09,43.88,1.0,yaw
-12.55,6.09,43.88,1.0,yaw
-13.0,4.82,43.88,1.0,yaw
-13.0,4.82,43.88,1.0,yaw
-13.0,4.82,43.88,1.0,yaw
-13.27,4.0,43.98,1.0,yaw
-13.27,4.0,43.98,1.0,yaw
-13.27,4.0,43.98,1.0,yaw
-13.55,2.91,44.08,1.0,yaw
-13.55,2.91,44.08,1.0,yaw
-13.55,2.91,44.08,1.0,yaw
-13.64,1.91,44.08,1.0,yaw
-13.64,1.91,44.08,1.0,yaw
-13.64,1.91,44.08,1.0,yaw
-13.82,1.0,44.08,1.0,yaw
-13.82,1.0,44.08,1.0,yaw
-13.82,1.0,44.08,1.0,yaw
-13.82,0.64,44.08,1.0,yaw
-13.82,0.64,44.08,1.0,yaw
-13.82,0.64,44.08,1.0,yaw
-13.82,0.27,44.08,1.0,yaw
-13.82,0.27,44.08,1.0,yaw
-13.82,0.27,44.08,1.0,yaw
-13.82,-0.36,44.08,1.0,yaw
-13.82,-0.36,44.08,1.0,yaw
-13.82,-0.36,44.08,1.0,yaw
-13.82,-0.64,44.18,1.0,yaw
-13.82,-0.64,44.18,1.0,yaw
-13.82,-0.64,44.18,1.0,yaw
-13.82,-0.64,44.08,1.0,yaw
-13.82,-0.64,44.08,1.0,yaw
-13.82,-0.64,44.08,1.0,yaw
-13.82,-0.73,44.18,1.0,yaw
-13.82,-0.73,44.18,1.0,yaw
-13.82,-0.73,44.18,1.0,yaw
-13.82,-0.64,44.08,1.0,yaw
-13.82,-0.64,44.08,1.0,yaw
-13.82,-0.64,44.08,1.0,yaw
-13.82,-0.64,44.08,1.0,yaw
-13.82,-0.64,44.08,1.0,yaw
-13.82,-0.64,44.08,1.0,yaw
-13.82,-0.64,44.18,1.0,yaw
-13.82,-0.64,44.18,1.0,yaw
-13.82,-0.64,44.18,1.0,yaw
-13.91,-0.27,44.18,1.0,yaw
-13.91,-0.27,44.18,1.0,yaw
-13.91,-0.27,44.18,1.0,yaw
-13.82,0.64,44.08,1.0,yaw
-13.82,0.64,44.08,1.0,yaw
-13.82,0.64,44.08,1.0,yaw
-13.64,2.18,44.08,1.0,yaw
-13.64,2.18,44.08,1.0,yaw
-13.64,2.18,44.08,1.0,yaw
-13.64,2.18,44.08,1.0,yaw
-13.45,3.36,44.08,1.0,yaw
-13.45,3.36,44.08,1.0,yaw
-13.45,3.36,44.08,1.0,yaw
-13.0,4.18,43.98,1.0,yaw
-13.0,4.18,43.98,1.0,yaw
-13.0,4.18,43.98,1.0,yaw
-12.73,4.91,43.98,1.0,yaw
-12.73,4.91,43.98,1.0,yaw
-12.73,4.91,43.98,1.0,yaw
-12.27,6.0,43.67,1.0,yaw
-12.27,6.0,43.67,1.0,yaw
-12.27,6.0,43.67,1.0,yaw
-11.45,7.64,43.67,1.0,yaw
-11.45,7.64,43.67,1.0,yaw
-11.45,7.64,43.67,1.0,yaw
-10.55,9.27,43.47,1.0,yaw
-10.55,9.27,43.47,1.0,yaw
-10.55,9.27,43.47,1.0,yaw
-9.27,10.91,43.67,1.0,yaw
-9.27,10.91,43.67,1.0,yaw
-9.27,10.91,43.67,1.0,yaw
-7.45,12.36,43.78,1.0,yaw
-7.45,12.36,43.78,1.0,yaw
-7.45,12.36,43.78,1.0,yaw
-5.27,13.55,43.78,1.0,yaw
-5.27,13.55,43.98,1.0,yaw
-5.27,13.55,43.98,1.0,yaw
-5.27,13.55,43.98,1.0,yaw
-3.18,14.0,44.08,1.0,yaw
-3.18,14.0,44.08,1.0,yaw
-3.18,14.0,44.08,1.0,yaw
-1.27,14.18,44.18,1.0,yaw
-1.27,14.18,44.18,1.0,yaw
-1.27,14.18,44.18,1.0,yaw
0.82,14.09,44.29,1.0,yaw
0.82,14.09,44.29,1.0,yaw
0.82,14.09,44.29,1.0,yaw
2.73,13.55,44.39,1.0,yaw
2.73,13.55,44.39,1.0,yaw
2.73,13.55,44.39,1.0,yaw
4.55,13.09,44.49,1.0,yaw
4.55,13.09,44.49,1.0,yaw
4.55,13.09,44.49,1.0,yaw
4.55,13.09,44.49,1.0,yaw
6.18,12.09,44.49,1.0,yaw
6.18,12.09,44.49,1.0,yaw
6.18,12.09,44.49,1.0,yaw
7.64,11.27,44.59,1.0,yaw
7.64,11.27,44.59,1.0,yaw
7.64,11.27,44.59,1.0,yaw
9.09,10.09,44.59,1.0,yaw
9.09,10.09,44.59,1.0,yaw
9.09,10.09,44.59,1.0,yaw
10.27,8.73,44.69,1.0,yaw
10.27,8.73,44.69,1.0,yaw
10.27,8.73,44.69,1.0,yaw
10.27,8.73,44.69,1.0,yaw
11.55,7.18,44.59,1.0,yaw
11.55,7.18,44.59,1.0,yaw
11.55,7.18,44.59,1.0,yaw
12.45,5.55,44.49,1.0,yaw
12.45,5.55,44.49,1.0,yaw
12.45,5.55,44.49,1.0,yaw
13.18,3.82,44.49,1.0,yaw
13.18,3.82,44.49,1.0,yaw
13.18,3.82,44.49,1.0,yaw
13.64,2.45,44.49,1.0,yaw
13.64,2.45,44.49,1.0,yaw
13.64,2.45,44.49,1.0,yaw
13.64,2.45,44.49,1.0,yaw
14.0,0.91,44.39,1.0,yaw
14.0,0.91,44.39,1.0,yaw
14.0,0.91,44.39,1.0,yaw
14.36,-0.27,44.29,1.0,yaw
14.36,-0.27,44.29,1.0,yaw
14.36,-0.27,44.29,1.0,yaw
14.45,-1.55,44.29,1.0,yaw
14.45,-1.55,44.29,1.0,yaw
14.45,-1.55,44.29,1.0,yaw
14.45,-2.36,44.08,1.0,yaw
14.45,-2.36,44.08,1.0,yaw
14.45,-2.36,44.08,1.0,yaw
14.45,-3.27,44.18,1.0,yaw
14.45,-3.27,44.18,1.0,yaw
14.45,-3.27,44.18,1.0,yaw
14.36,-4.18,44.08,1.0,yaw
14.36,-4.18,44.08,1.0,yaw
14.36,-4.18,44.08,1.0,yaw
14.36,-4.18,44.08,1.0,yaw
14.45,-4.82,44.18,1.0,yaw
14.45,-4.82,44.18,1.0,yaw
14.45,-4.82,44.18,1.0,yaw
14.55,-5.0,43.98,1.0,yaw
14.55,-5.0,43.98,1.0,yaw
14.55,-5.0,43.98,1.0,yaw
14.36,-5.18,43.98,1.0,yaw
14.36,-5.18,43.98,1.0,yaw
14.36,-5.18,43.98,1.0,yaw
14.45,-5.0,43.98,1.0,yaw
14.45,-5.0,43.98,1.0,yaw
14.45,-5.0,43.98,1.0,yaw
14.45,-4.64,43.98,1.0,yaw
14.45,-4.64,43.98,1.0,yaw
14.45,-4.64,43.98,1.0,yaw
14.55,-3.45,44.18,1.0,yaw
14.55,-3.45,44.18,1.0,yaw
14.55,-3.45,44.18,1.0,yaw
14.55,-2.18,44.29,1.0,yaw
14.55,-2.18,44.29,1.0,yaw
14.55,-2.18,44.29,1.0,yaw
14.45,-0.18,44.18,1.0,yaw
14.45,-0.18,44.18,1.0,yaw
14.45,-0.18,44.18,1.0,yaw
13.91,2.0,44.29,1.0,yaw
13.91,2.0,44.29,1.0,yaw
13.91,2.0,44.29,1.0,yaw
13.91,2.0,44.29,1.0,yaw
13.09,4.27,44.39,1.0,yaw
13.09,4.27,44.39,1.0,yaw
13.09,4.27,44.39,1.0,yaw
12.0,6.45,44.59,1.0,yaw
12.0,6.45,44.59,1.0,yaw
12.0,6.45,44.59,1.0,yaw
10.45,8.55,44.49,1.0,yaw
10.45,8.55,44.49,1.0,yaw
10.45,8.55,44.49,1.0,yaw
10.45,8.55,44.49,1.0,yaw
10.45,8.55,44.49,1.0,yaw
10.45,8.55,44.49,1.0,yaw
10.45,8.55,44.49,1.0,yaw
7.18,11.55,44.49,1.0,yaw
7.18,11.55,44.49,1.0,yaw
7.18,11.55,44.49,1.0,yaw
5.45,12.55,44.49,1.0,yaw
5.45,12.55,44.49,1.0,yaw
5.45,12.55,44.49,1.0,yaw
3.55,13.27,44.49,1.0,yaw
3.55,13.27,44.49,1.0,yaw
3.55,13.27,44.49,1.0,yaw
3.55,13.27,44.49,1.0,yaw
1.82,14.0,44.39,1.0,yaw
1.82,14.0,44.39,1.0,yaw
1.82,14.0,44.39,1.0,yaw
0.0,14.36,44.39,1.0,yaw
0.0,14.36,44.39,1.0,yaw
0.0,14.36,44.39,1.0,yaw
-1.64,14.27,44.08,1.0,yaw
-1.64,14.27,44.08,1.0,yaw
-1.64,14.27,44.08,1.0,yaw
-3.45,14.09,43.98,1.0,yaw
-3.45,14.09,43.98,1.0,yaw
-3.45,14.09,43.98,1.0,yaw
-5.27,13.64,43.98,1.0,yaw
-5.27,13.64,43.98,1.0,yaw
-5.27,13.64,43.98,1.0,yaw
-6.82,13.0,43.78,1.0,yaw
-6.82,13.0,43.78,1.0,yaw
-6.82,13.0,43.78,1.0,yaw
-6.82,13.0,43.78,1.0,yaw
-8.18,12.18,43.57,1.0,yaw
-8.18,12.18,43.57,1.0,yaw
-8.18,12.18,43.57,1.0,yaw
-9.55,11.09,43.47,1.0,yaw
-9.55,11.09,43.47,1.0,yaw
-9.55,11.09,43.47,1.0,yaw
-10.64,10.09,43.47,1.0,yaw
-10.64,10.09,43.47,1.0,yaw
-10.64,10.09,43.47,1.0,yaw
-11.36,9.0,43.47,1.0,yaw
-11.36,9.0,43.47,1.0,yaw
-11.36,9.0,43.47,1.0,yaw
-12.09,7.64,43.57,1.0,yaw
-12.09,7.64,43.57,1.0,yaw
-12.09,7.64,43.57,1.0,yaw
-12.55,6.36,43.67,1.0,yaw
-12.55,6.36,43.67,1.0,yaw
-12.55,6.36,43.67,1.0,yaw
-12.91,5.36,43.67,1.0,yaw
-12.91,5.36,43.67,1.0,yaw
-12.91,5.36,43.67,1.0,yaw
-13.09,4.45,43.88,1.0,yaw
-13.09,4.45,43.88,1.0,yaw
-13.09,4.45,43.88,1.0,yaw
-13.27,3.82,43.88,1.0,yaw
-13.27,3.82,43.88,1.0,yaw
-13.27,3.82,43.88,1.0,yaw
-13.45,3.0,43.88,1.0,yaw
-13.45,3.0,43.88,1.0,yaw
-13.45,3.0,43.88,1.0,yaw
-13.45,3.0,43.88,1.0,yaw
-13.73,2.18,43.98,1.0,yaw
-13.73,2.18,43.98,1.0,yaw
-13.73,2.18,43.98,1.0,yaw
-13.73,1.82,43.98,1.0,yaw
-13.73,1.82,43.98,1.0,yaw
-13.73,1.82,43.98,1.0,yaw
-13.82,1.18,43.98,1.0,yaw
-13.82,1.18,43.98,1.0,yaw
-13.82,1.18,43.98,1.0,yaw
-13.91,0.64,43.98,1.0,yaw
-13.91,0.64,43.98,1.0,yaw
-13.91,0.64,43.98,1.0,yaw
-14.0,0.18,44.08,1.0,yaw
-14.0,0.18,44.08,1.0,yaw
-14.0,0.18,44.08,1.0,yaw
-14.09,-0.09,43.88,1.0,yaw
-14.09,-0.09,43.88,1.0,yaw
-14.09,-0.09,43.88,1.0,yaw
-14.18,-0.55,43.98,1.0,yaw
-14.18,-0.55,43.98,1.0,yaw
-14.18,-0.55,43.98,1.0,yaw
-14.09,-0.64,43.88,1.0,yaw
-14.09,-0.64,43.88,1.0,yaw
-14.09,-0.64,43.88,1.0,yaw
-14.09,-0.82,44.08,1.0,yaw
-14.09,-0.82,44.08,1.0,yaw
-14.09,-0.82,44.08,1.0,yaw
-14.09,-0.82,43.78,1.0,yaw
-14.09,-0.82,43.78,1.0,yaw
-14.09,-0.82,43.78,1.0,yaw
-14.09,-0.91,43.88,1.0,yaw
-14.09,-0.91,43.88,1.0,yaw
-14.09,-0.91,43.88,1.0,yaw
-14.27,-0.64,43.88,1.0,yaw
-14.27,-0.64,43.88,1.0,yaw
-14.27,-0.64,43.88,1.0,yaw
-14.18,-0.45,43.98,1.0,yaw
-14.18,-0.45,43.98,1.0,yaw
-14.18,-0.45,43.98,1.0,yaw
-14.09,0.45,43.98,1.0,yaw
-14.09,0.45,43.98,1.0,yaw
-14.09,0.45,43.98,1.0,yaw
-13.91,1.27,44.08,1.0,yaw
-13.91,1.27,44.08,1.0,yaw
-13.91,1.27,44.08,1.0,yaw
-13.64,2.36,44.08,1.0,yaw
-13.64,2.36,44.08,1.0,yaw
-13.64,2.36,44.08,1.0,yaw
-13.36,3.36,44.08,1.0,yaw
-13.36,3.36,44.08,1.0,yaw
-13.36,3.36,44.08,1.0,yaw
-13.36,3.36,44.08,1.0,yaw
-13.0,4.36,43.88,1.0,yaw
-13.0,4.36,43.88,1.0,yaw
-13.0,4.36,43.88,1.0,yaw
-12.73,5.45,43.57,1.0,yaw
-12.73,5.45,43.57,1.0,yaw
-12.73,5.45,43.57,1.0,yaw
-12.45,6.82,43.47,1.0,yaw
-12.45,6.82,43.47,1.0,yaw
-12.45,6.82,43.47,1.0,yaw
-12.09,8.0,43.27,1.0,yaw
-12.09,8.0,43.27,1.0,yaw
-12.09,8.0,43.27,1.0,yaw
-11.36,9.36,43.16,1.0,yaw
-11.36,9.36,43.16,1.0,yaw
-11.36,9.36,43.16,1.0,yaw
-10.27,10.91,43.16,1.0,yaw
-10.27,10.91,43.16,1.0,yaw
-10.27,10.91,43.16,1.0,yaw
-8.91,12.27,43.57,1.0,yaw
-8.91,12.27,43.57,1.0,yaw
-8.91,12.27,43.57,1.0,yaw
-6.82,13.64,43.78,1.0,yaw
-6.82,13.64,43.78,1.0,yaw
-6.82,13.64,43.78,1.0,yaw
-4.82,14.27,44.08,1.0,yaw
-4.82,14.27,44.08,1.0,yaw
-4.82,14.27,44.08,1.0,yaw
-3.09,14.73,44.29,1.0,yaw
-3.09,14.73,44.29,1.0,yaw
-3.09,14.73,44.29,1.0,yaw
-3.09,14.73,44.29,1.0,yaw
-1.27,14.73,44.59,1.0,yaw
-1.27,14.73,44.59,1.0,yaw
-1.27,14.73,44.59,1.0,yaw
0.64,14.64,44.69,1.0,yaw
0.64,14.64,44.69,1.0,yaw
0.64,14.64,44.69,1.0,yaw
2.27,14.36,44.8,1.0,yaw
2.27,14.36,44.8,1.0,yaw
2.27,14.36,44.8,1.0,yaw
3.64,13.91,45.0,1.0,yaw
3.64,13.91,45.0,1.0,yaw
3.64,13.91,45.0,1.0,yaw
5.09,13.18,45.2,1.0,yaw
5.09,13.18,45.2,1.0,yaw
5.09,13.18,45.2,1.0,yaw
5.09,13.18,45.2,1.0,yaw
6.45,12.45,45.31,1.0,yaw
6.45,12.45,45.31,1.0,yaw
6.45,12.45,45.31,1.0,yaw
7.82,11.36,45.41,1.0,yaw
7.82,11.36,45.41,1.0,yaw
7.82,11.36,45.41,1.0,yaw
8.82,10.45,45.41,1.0,yaw
8.82,10.45,45.41,1.0,yaw
8.82,10.45,45.41,1.0,yaw
9.73,9.18,45.51,1.0,yaw
9.73,9.18,45.51,1.0,yaw
9.73,9.18,45.51,1.0,yaw
9.73,9.18,45.51,1.0,yaw
10.64,8.18,45.51,1.0,yaw
10.64,8.18,45.51,1.0,yaw
10.64,8.18,45.51,1.0,yaw
11.45,6.91,45.61,1.0,yaw
11.45,6.91,45.61,1.0,yaw
11.45,6.91,45.61,1.0,yaw
12.0,5.64,45.61,1.0,yaw
12.0,5.64,45.61,1.0,yaw
12.0,5.64,45.61,1.0,yaw
12.0,5.64,45.61,1.0,yaw
12.64,4.36,45.51,1.0,yaw
12.64,4.36,45.51,1.0,yaw
12.64,4.36,45.51,1.0,yaw
12.91,3.0,45.41,1.0,yaw
12.91,3.0,45.41,1.0,yaw
12.91,3.0,45.41,1.0,yaw
13.18,1.55,45.61,1.0,yaw
13.18,1.55,45.61,1.0,yaw
13.18,1.55,45.61,1.0,yaw
13.27,0.55,45.51,1.0,yaw
13.27,0.55,45.51,1.0,yaw
13.27,0.55,45.51,1.0,yaw
13.27,0.55,45.51,1.0,yaw
13.27,-0.45,45.51,1.0,yaw
13.27,-0.45,45.51,1.0,yaw
13.27,-0.45,45.51,1.0,yaw
13.18,-1.0,45.61,1.0,yaw
13.18,-1.0,45.61,1.0,yaw
13.18,-1.0,45.61,1.0,yaw
13.27,-1.73,45.41,1.0,yaw
13.27,-1.73,45.41,1.0,yaw
13.27,-1.73,45.41,1.0,yaw
